edge,adamic_adar,jaccard,preferential_attachment,resource_allocation,common_neighbors,shortest_path,deg_u,deg_v,wdeg_u,wdeg_v,clustering_u,clustering_v,label
"('chrisabel', 'scottneal')",0.0,0.0,3,0.0,0,3,1,3,4,19,0.0,0.0,0
"('barrytycholiz', 'gregjohnston')",0.5138983423697507,0.125,20,0.14285714285714285,1,2,4,5,66,16,0.16666666666666666,0.4,0
"('keithholst', 'lesliereeves')",0.0,0.0,2,0.0,0,5,2,1,16,16,1.0,0.0,0
"('jeffdasovich', 'andyzipper')",0.0,0.0,42,0.0,0,3,14,3,496,10,0.10989010989010989,0.0,0
"('stevenharris', 'elizabethlinnell')",0.0,0.0,7,0.0,0,3,7,1,29,2,0.23809523809523808,0.0,0
"('victorlamadrid', 'sarashackleton')",0.0,0.0,24,0.0,0,4,2,12,4,209,0.0,0.24242424242424243,0
"('shirleycrenshaw', 'brianredmond')",0.0,0.0,4,0.0,0,5,1,4,8,42,0.0,0.3333333333333333,0
"('karendenne', 'marcusnettelton')",0.0,0.0,10,0.0,0,3,5,2,176,70,0.4,0.0,0
"('stewartrosman', 'wescolwell')",0.0,0.0,9,0.0,0,4,3,3,14,19,0.3333333333333333,0.6666666666666666,0
"('vkamins', 'paulkaufman')",0.0,0.0,3,0.0,0,-1,1,3,50,100,0.0,1.0,0
"('russelldiamond', 'kennethlay')",0.0,0.0,1,0.0,0,5,1,1,12,1,0.0,0.0,0
"('travismccullough', 'sallybeck')",0.0,0.0,48,0.0,0,3,4,12,12,107,0.16666666666666666,0.06060606060606061,0
"('johngriffith', 'wescolwell')",0.0,0.0,15,0.0,0,4,5,3,46,19,0.4,0.6666666666666666,0
"('chrisabel', 'tklohman')",0.0,0.0,4,0.0,0,6,1,4,4,4,0.0,0.6666666666666666,0
"('kevinhyatt', 'inarangel')",0.0,0.0,56,0.0,0,6,7,8,17,71,0.42857142857142855,0.21428571428571427,0
"('davidoxley', 'brianredmond')",0.3898712452512801,0.1111111111111111,24,0.07692307692307693,1,2,6,4,43,42,0.26666666666666666,0.3333333333333333,0
"('michellecash', 'scottneal')",0.0,0.0,9,0.0,0,6,3,3,7,19,0.0,0.0,0
"('victorlamadrid', 'marcusnettelton')",0.0,0.0,4,0.0,0,5,2,2,4,70,0.0,0.0,0
"('pattisullivan', 'ziminlu')",0.0,0.0,4,0.0,0,4,2,2,5,12,0.0,0.0,0
"('dutchquigley', 'psellers')",0.0,0.0,8,0.0,0,5,4,2,27,12,0.6666666666666666,1.0,0
"('marieheard', 'lindydonoho')",0.0,0.0,10,0.0,0,5,2,5,8,7,1.0,0.4,0
"('edwardsacks', 'chrisabel')",0.0,0.0,7,0.0,0,3,7,1,67,4,0.23809523809523808,0.0,0
"('juliearmstrong', 'elizabethlinnell')",0.0,0.0,2,0.0,0,4,2,1,3,2,1.0,0.0,0
"('psellers', 'kevinhyatt')",0.0,0.0,14,0.0,0,3,2,7,12,17,1.0,0.42857142857142855,0
"('elizabethlinnell', 'psellers')",0.0,0.0,2,0.0,0,4,1,2,2,12,0.0,1.0,0
"('stevenharris', 'timbelden')",0.0,0.0,77,0.0,0,3,7,11,29,61,0.23809523809523808,0.21818181818181817,0
"('cindyolson', 'karendenne')",0.0,0.0,5,0.0,0,4,1,5,5,176,0.0,0.4,0
"('rickbuy', 'rosaleefleming')",0.0,0.0,12,0.0,0,4,6,2,29,20,0.13333333333333333,0.0,0
"('christianyoder', 'matthewlenhart')",0.0,0.0,20,0.0,0,4,5,4,34,56,0.1,0.16666666666666666,0
"('suzanneadams', 'stephaniepanus')",0.0,0.0,6,0.0,0,3,1,6,42,84,0.0,0.6666666666666666,0
"('johnarnold', 'joehartsoe')",0.0,0.0,16,0.0,0,4,8,2,122,7,0.17857142857142858,1.0,0
"('davidport', 'stephaniepanus')",0.0,0.0,30,0.0,0,3,5,6,19,84,0.1,0.6666666666666666,0
"('travismccullough', 'suzanneadams')",0.45511961331341866,0.25,4,0.1111111111111111,1,2,4,1,12,42,0.16666666666666666,0.0,0
"('davidport', 'jamesderrick')",0.0,0.0,30,0.0,0,3,5,6,19,9,0.1,0.06666666666666667,0
"('paulkaufman', 'janetdietrich')",0.0,0.0,6,0.0,0,3,3,2,100,2,1.0,0.0,0
"('chrisstokley', 'laureladams')",0.0,0.0,15,0.0,0,5,3,5,9,107,0.3333333333333333,0.5,0
"('davidforster', 'paulkaufman')",0.0,0.0,6,0.0,0,4,2,3,7,100,0.0,1.0,0
"('marieheard', 'brittdavis')",0.0,0.0,4,0.0,0,4,2,2,8,9,1.0,0.0,0
"('janetdietrich', 'richardcausey')",0.0,0.0,2,0.0,0,3,2,1,2,6,0.0,0.0,0
"('nancysellers', 'sallybeck')",0.0,0.0,24,0.0,0,4,2,12,42,107,1.0,0.06060606060606061,0
"('brittdavis', 'nancysellers')",0.0,0.0,4,0.0,0,6,2,2,9,42,0.0,1.0,0
"('psellers', 'rodhayslett')",0.0,0.0,4,0.0,0,3,2,2,12,2,1.0,0.0,0
"('marcusnettelton', 'davidport')",0.0,0.0,10,0.0,0,4,2,5,70,19,0.0,0.1,0
"('michellelokay', 'travismccullough')",0.0,0.0,28,0.0,0,5,7,4,19,12,0.42857142857142855,0.16666666666666666,0
"('susanbailey', 'richardcausey')",0.0,0.0,5,0.0,0,3,5,1,36,6,0.4,0.0,0
"('kamkeiser', 'psellers')",0.0,0.0,6,0.0,0,6,3,2,13,12,0.0,1.0,0
"('johngriffith', 'andyzipper')",0.0,0.0,15,0.0,0,3,5,3,46,10,0.4,0.0,0
"('chrisstokley', 'elizabethsager')",1.531574161186449,0.14285714285714285,39,0.5333333333333333,2,2,3,13,9,78,0.3333333333333333,0.08974358974358974,0
"('chrisstokley', 'elizabethlinnell')",0.0,0.0,3,0.0,0,5,3,1,9,2,0.3333333333333333,0.0,0
"('lisamellencamp', 'davidbaumbach')",0.0,0.0,12,0.0,0,5,6,2,18,8,0.06666666666666667,0.0,0
"('rodhayslett', 'timbelden')",0.0,0.0,22,0.0,0,3,2,11,2,61,0.0,0.21818181818181817,0
"('frankermis', 'chrisstokley')",0.0,0.0,3,0.0,0,5,1,3,6,9,0.0,0.3333333333333333,0
"('kaymann', 'stephaniesever')",0.0,0.0,27,0.0,0,3,9,3,127,40,0.09523809523809523,0.3333333333333333,0
"('gregjohnston', 'vkaminski')",0.0,0.0,5,0.0,0,-1,5,1,16,50,0.4,0.0,0
"('debraperlingiere', 'lesliereeves')",0.0,0.0,4,0.0,0,4,4,1,38,16,0.0,0.0,0
"('johngriffith', 'sarashackleton')",0.0,0.0,60,0.0,0,3,5,12,46,209,0.4,0.24242424242424243,0
"('rosaleefleming', 'michellelokay')",0.0,0.0,14,0.0,0,3,2,7,20,19,0.0,0.42857142857142855,0
"('pattisullivan', 'tklohman')",0.0,0.0,8,0.0,0,7,2,4,5,4,0.0,0.6666666666666666,0
"('debraperlingiere', 'psellers')",0.0,0.0,8,0.0,0,4,4,2,38,12,0.0,1.0,0
"('molliegustafson', 'lesliereeves')",0.0,0.0,1,0.0,0,3,1,1,1,16,0.0,0.0,0
"('lesliereeves', 'gregjohnston')",0.0,0.0,5,0.0,0,3,1,5,16,16,0.0,0.4,0
"('johnarnold', 'sarashackleton')",0.36067376022224085,0.05263157894736842,96,0.0625,1,2,8,12,122,209,0.17857142857142858,0.24242424242424243,0
"('stephaniesever', 'peterkeohane')",0.40242960438184466,0.1111111111111111,21,0.08333333333333333,1,2,3,7,40,31,0.3333333333333333,0.09523809523809523,0
"('juliearmstrong', 'karendenne')",0.0,0.0,10,0.0,0,4,2,5,3,176,1.0,0.4,0
"('robertbadeer', 'johngriffith')",0.0,0.0,10,0.0,0,3,2,5,12,46,0.0,0.4,0
"('suzanneadams', 'kamkeiser')",0.0,0.0,3,0.0,0,6,1,3,42,13,0.0,0.0,0
"('cameron', 'sheilaglover')",0.0,0.0,9,0.0,0,5,3,3,56,20,0.6666666666666666,0.0,0
"('laureladams', 'frankermis')",0.0,0.0,5,0.0,0,5,5,1,107,6,0.5,0.0,0
"('joehartsoe', 'shonawilson')",0.0,0.0,6,0.0,0,5,2,3,7,7,1.0,0.6666666666666666,0
"('juliamurray', 'johnarnold')",0.0,0.0,8,0.0,0,3,1,8,2,122,0.0,0.17857142857142858,0
"('rickbuy', 'pattisullivan')",0.0,0.0,12,0.0,0,5,6,2,29,5,0.13333333333333333,0.0,0
"('elizabethsager', 'jeffdasovich')",1.2426698691192237,0.08,182,0.4,2,2,13,14,78,496,0.08974358974358974,0.10989010989010989,0
"('juliearmstrong', 'amyfitzpatrick')",0.0,0.0,4,0.0,0,6,2,2,3,4,1.0,1.0,0
"('ericbass', 'marcusnettelton')",0.0,0.0,4,0.0,0,5,2,2,31,70,0.0,0.0,0
"('info', 'cheryljohnson')",0.0,0.0,2,0.0,0,6,1,2,3,59,0.0,1.0,0
"('michellecash', 'davidforster')",0.0,0.0,6,0.0,0,5,3,2,7,7,0.0,0.0,0
"('mikegrigsby', 'info')",0.0,0.0,7,0.0,0,5,7,1,59,3,0.14285714285714285,0.0,0
"('davidport', 'karendenne')",0.0,0.0,25,0.0,0,3,5,5,19,176,0.1,0.4,0
"('markkoenig', 'brittdavis')",0.0,0.0,2,0.0,0,6,1,2,5,9,0.0,0.0,0
"('brittdavis', 'juliearmstrong')",0.0,0.0,4,0.0,0,8,2,2,9,3,0.0,1.0,0
"('amyfitzpatrick', 'ziminlu')",0.0,0.0,4,0.0,0,7,2,2,4,12,1.0,0.0,0
"('gregwhalley', 'shonawilson')",0.6213349345596119,0.1111111111111111,21,0.2,1,2,7,3,17,7,0.38095238095238093,0.6666666666666666,0
"('brianredmond', 'sarashackleton')",0.0,0.0,48,0.0,0,3,4,12,42,209,0.3333333333333333,0.24242424242424243,0
"('barrytycholiz', 'tklohman')",0.0,0.0,16,0.0,0,4,4,4,66,4,0.16666666666666666,0.6666666666666666,0
"('jayreitmeyer', 'marcusnettelton')",0.0,0.0,4,0.0,0,4,2,2,15,70,0.0,0.0,0
"('amyfitzpatrick', 'tklohman')",0.0,0.0,8,0.0,0,5,2,4,4,4,1.0,0.6666666666666666,0
"('jimschwieger', 'cheryljohnson')",0.0,0.0,6,0.0,0,4,3,2,9,59,0.0,1.0,0
"('nancysellers', 'paulkaufman')",0.3789231816899512,0.25,6,0.07142857142857142,1,2,2,3,42,100,1.0,1.0,0
"('nancysellers', 'karendenne')",0.3789231816899512,0.16666666666666666,10,0.07142857142857142,1,2,2,5,42,176,1.0,0.4,0
"('marieheard', 'tanyarohauer')",0.0,0.0,14,0.0,0,3,2,7,8,55,1.0,0.14285714285714285,0
"('gregwhalley', 'russelldiamond')",0.0,0.0,7,0.0,0,4,7,1,17,12,0.38095238095238093,0.0,0
"('louisekitchen', 'susanbailey')",0.0,0.0,65,0.0,0,3,13,5,80,36,0.1794871794871795,0.4,0
"('juliearmstrong', 'elizabethsager')",0.0,0.0,26,0.0,0,5,2,13,3,78,1.0,0.08974358974358974,0
