edge,adamic_adar,jaccard,preferential_attachment,resource_allocation,common_neighbors,shortest_path,deg_u,deg_v,wdeg_u,wdeg_v,clustering_u,clustering_v,label
"('errolmclaughlin', 'michellecash')",0.0,0.0,21,0.0,0,3,3,7,25,11,0.3333333333333333,0.14285714285714285,0
"('stephaniesever', 'louisekitchen')",0.32351545314867247,0.06666666666666667,28,0.045454545454545456,1,2,2,14,42,79,0.0,0.0989010989010989,0
"('davidport', 'ericbass')",0.0,0.0,4,0.0,0,6,2,2,6,24,0.0,0.0,0
"('stewartrosman', 'tanajones')",0.36926937306885504,0.045454545454545456,22,0.06666666666666667,1,2,1,22,10,386,0.0,0.17316017316017315,0
"('kevinhyatt', 'peterkeohane')",0.0,0.0,35,0.0,0,5,5,7,20,35,0.6,0.3333333333333333,0
"('kaymann', 'louisekitchen')",0.0,0.0,70,0.0,0,3,5,14,248,79,0.0,0.0989010989010989,0
"('marieheard', 'keithholst')",0.0,0.0,4,0.0,0,4,2,2,10,18,1.0,1.0,0
"('brianredmond', 'dfarmer')",0.0,0.0,3,0.0,0,-1,3,1,28,10,1.0,0.0,0
"('stuartzisman', 'tanyarohauer')",0.0,0.0,18,0.0,0,3,3,6,31,26,0.0,0.8,0
"('lauraluce', 'geraldnemec')",0.0,0.0,12,0.0,0,4,2,6,12,66,1.0,0.13333333333333333,0
"('jeffdasovich', 'laureladams')",0.0,0.0,90,0.0,0,4,15,6,464,86,0.08571428571428572,0.7333333333333333,0
"('stuartzisman', 'chrisgermany')",0.0,0.0,6,0.0,0,-1,3,2,31,4,0.0,0.0,0
"('johngriffith', 'stevenharris')",0.0,0.0,10,0.0,0,6,2,5,8,20,0.0,0.2,0
"('nancysellers', 'samanthaboyd')",0.0,0.0,10,0.0,0,5,2,5,34,34,1.0,0.9,0
"('lorrainelindberg', 'davidbaumbach')",0.0,0.0,5,0.0,0,8,5,1,11,3,0.7,0.0,0
"('edwardsacks', 'anitadupont')",0.0,0.0,6,0.0,0,-1,6,1,16,3,0.5333333333333333,0.0,0
"('rickbuy', 'chrisgermany')",0.0,0.0,8,0.0,0,-1,4,2,6,4,0.0,0.0,0
"('davidbaumbach', 'vkaminski')",0.0,0.0,2,0.0,0,-1,1,2,3,27,0.0,0.0,0
"('shelleycorman', 'rosaleefleming')",0.0,0.0,2,0.0,0,3,2,1,11,2,1.0,0.0,0
"('juliamurray', 'davidport')",0.0,0.0,2,0.0,0,6,1,2,2,6,0.0,0.0,0
"('shelleycorman', 'elizabethsager')",0.0,0.0,22,0.0,0,4,2,11,11,52,1.0,0.10909090909090909,0
"('andyzipper', 'marycook')",0.0,0.0,22,0.0,0,3,2,11,11,110,1.0,0.45454545454545453,0
"('russelldiamond', 'marycook')",1.64097765049053,0.2857142857142857,77,0.35497835497835495,4,2,7,11,79,110,0.42857142857142855,0.45454545454545453,0
"('lisamellencamp', 'torikuykendall')",0.0,0.0,12,0.0,0,4,4,3,13,42,0.3333333333333333,0.3333333333333333,0
"('marycook', 'anitadupont')",0.0,0.0,11,0.0,0,-1,11,1,110,3,0.45454545454545453,0.0,0
"('johnarnold', 'timbelden')",0.3898712452512801,0.0625,70,0.07692307692307693,1,2,10,7,98,22,0.17777777777777778,0.14285714285714285,0
"('arsystem', 'joehartsoe')",0.0,0.0,6,0.0,0,4,3,2,53,17,0.0,1.0,0
"('robertfrank', 'cameron')",0.36926937306885504,0.3333333333333333,3,0.06666666666666667,1,2,1,3,10,34,0.0,1.0,0
"('kevinhyatt', 'info')",0.0,0.0,5,0.0,0,-1,5,1,20,10,0.6,0.0,0
"('mikemaggi', 'scottneal')",0.0,0.0,6,0.0,0,3,3,2,25,7,0.3333333333333333,0.0,0
"('alanaronowitz', 'chrisgermany')",0.0,0.0,4,0.0,0,-1,2,2,42,4,1.0,0.0,0
"('samanthaboyd', 'michellelokay')",0.0,0.0,25,0.0,0,7,5,5,34,20,0.9,0.7,0
"('errolmclaughlin', 'timbelden')",0.0,0.0,21,0.0,0,3,3,7,25,22,0.3333333333333333,0.14285714285714285,0
"('vkamins', 'debraperlingiere')",0.0,0.0,4,0.0,0,-1,1,4,24,66,0.0,0.3333333333333333,0
"('lisamellencamp', 'peterkeohane')",0.8340647828484926,0.2222222222222222,28,0.18181818181818182,2,2,4,7,13,35,0.3333333333333333,0.3333333333333333,0
"('laureladams', 'barrytycholiz')",0.0,0.0,18,0.0,0,4,6,3,86,23,0.7333333333333333,0.0,0
"('shirleycrenshaw', 'lauraluce')",0.0,0.0,4,0.0,0,-1,2,2,6,12,0.0,1.0,0
"('tanajones', 'johngriffith')",0.5581106265512472,0.043478260869565216,44,0.16666666666666666,1,2,22,2,386,8,0.17316017316017315,0.0,0
"('cindyolson', 'davidoxley')",0.8928215240597019,0.5,8,0.21428571428571427,2,2,2,4,3,11,1.0,0.6666666666666666,0
"('richardshapiro', 'tanyarohauer')",0.0,0.0,24,0.0,0,5,4,6,147,26,0.5,0.8,0
"('davidport', 'jeffdasovich')",0.0,0.0,30,0.0,0,3,2,15,6,464,0.0,0.08571428571428572,0
"('stephaniepanus', 'davidforster')",0.0,0.0,10,0.0,0,5,10,1,88,3,0.6,0.0,0
"('geraldnemec', 'davidport')",0.0,0.0,12,0.0,0,5,6,2,66,6,0.13333333333333333,0.0,0
"('stephaniepanus', 'geraldnemec')",0.5138983423697507,0.06666666666666667,60,0.14285714285714285,1,2,10,6,88,66,0.6,0.13333333333333333,0
"('kevinhyatt', 'joehartsoe')",0.0,0.0,10,0.0,0,3,5,2,20,17,0.6,1.0,0
"('vkamins', 'juliamurray')",0.0,0.0,1,0.0,0,-1,1,1,24,2,0.0,0.0,0
"('edwardsacks', 'johnlavorato')",0.0,0.0,78,0.0,0,3,6,13,16,53,0.5333333333333333,0.15384615384615385,0
"('travismccullough', 'wescolwell')",0.7959555731141975,0.6666666666666666,6,0.16233766233766234,2,2,3,2,8,3,0.3333333333333333,0.0,0
"('marcusnettelton', 'cheryljohnson')",0.32351545314867247,0.25,6,0.045454545454545456,1,2,3,2,59,48,0.3333333333333333,1.0,0
"('victorlamadrid', 'sarashackleton')",0.0,0.0,15,0.0,0,-1,1,15,2,234,0.0,0.29523809523809524,0
"('garyhickerson', 'dutchquigley')",0.43429448190325176,0.125,18,0.1,1,2,3,6,14,32,0.3333333333333333,0.2,0
"('robertfrank', 'kamkeiser')",0.0,0.0,1,0.0,0,-1,1,1,10,2,0.0,0.0,0
"('info', 'victorlamadrid')",0.0,0.0,1,0.0,0,-1,1,1,10,2,0.0,0.0,0
"('marcusnettelton', 'keithholst')",0.0,0.0,6,0.0,0,4,3,2,59,18,0.3333333333333333,1.0,0
"('gregjohnston', 'travismccullough')",0.0,0.0,12,0.0,0,3,4,3,22,8,0.8333333333333334,0.3333333333333333,0
"('ericbass', 'stewartrosman')",0.0,0.0,2,0.0,0,6,2,1,24,10,0.0,0.0,0
"('johngriffith', 'robertbadeer')",0.0,0.0,2,0.0,0,5,2,1,8,2,0.0,0.0,0
"('cameron', 'stephaniepanus')",0.0,0.0,30,0.0,0,5,3,10,34,88,1.0,0.6,0
"('chrisgaskill', 'vkamins')",0.0,0.0,1,0.0,0,-1,1,1,8,24,0.0,0.0,0
"('barrytycholiz', 'matthewlenhart')",0.4170323914242463,0.16666666666666666,12,0.09090909090909091,1,2,3,4,23,42,0.0,0.3333333333333333,0
"('kevinhyatt', 'brenthendry')",0.0,0.0,30,0.0,0,6,5,6,20,46,0.6,0.7333333333333333,0
"('marcusnettelton', 'lisamellencamp')",1.0383673259838582,0.4,12,0.2909090909090909,2,2,3,4,59,13,0.3333333333333333,0.3333333333333333,0
"('inarangel', 'peterkeohane')",0.0,0.0,42,0.0,0,3,6,7,31,35,0.3333333333333333,0.3333333333333333,0
"('garyhickerson', 'karendenne')",0.0,0.0,9,0.0,0,4,3,3,14,117,0.3333333333333333,0.6666666666666666,0
"('johngriffith', 'debraperlingiere')",0.0,0.0,8,0.0,0,3,2,4,8,66,0.0,0.3333333333333333,0
"('lauraluce', 'richardshapiro')",0.0,0.0,8,0.0,0,4,2,4,12,147,1.0,0.5,0
"('anitadupont', 'elizabethsager')",0.0,0.0,11,0.0,0,-1,1,11,3,52,0.0,0.10909090909090909,0
"('kevinhyatt', 'shelleycorman')",0.6213349345596119,0.16666666666666666,10,0.2,1,2,5,2,20,11,0.6,1.0,0
"('keithholst', 'cindyolson')",0.0,0.0,4,0.0,0,4,2,2,18,3,1.0,1.0,0
"('errolmclaughlin', 'tklohman')",0.0,0.0,12,0.0,0,7,3,4,25,8,0.3333333333333333,1.0,0
"('robertbadeer', 'elizabethsager')",0.0,0.0,11,0.0,0,3,1,11,2,52,0.0,0.10909090909090909,0
"('juliamurray', 'shelleycorman')",0.0,0.0,2,0.0,0,5,1,2,2,11,0.0,1.0,0
"('drewfossum', 'sheilaglover')",0.0,0.0,15,0.0,0,5,5,3,31,32,0.1,0.0,0
"('davidoxley', 'johngriffith')",0.0,0.0,8,0.0,0,4,4,2,11,8,0.6666666666666666,0.0,0
"('joehartsoe', 'matthewlenhart')",0.0,0.0,8,0.0,0,4,2,4,17,42,1.0,0.3333333333333333,0
"('ericbass', 'kennethlay')",0.0,0.0,2,0.0,0,4,2,1,24,1,0.0,0.0,0
"('sheilaglover', 'robmilnthorp')",0.0,0.0,3,0.0,0,4,3,1,32,1,0.0,0.0,0
"('kennethlay', 'gregjohnston')",0.0,0.0,4,0.0,0,4,1,4,1,22,0.0,0.8333333333333334,0
"('pattisullivan', 'robmilnthorp')",0.0,0.0,2,0.0,0,4,2,1,16,1,1.0,0.0,0
"('dfarmer', 'michellecash')",0.0,0.0,7,0.0,0,-1,1,7,10,11,0.0,0.14285714285714285,0
"('shirleycrenshaw', 'davidport')",0.0,0.0,4,0.0,0,-1,2,2,6,6,0.0,0.0,0
"('chrisgermany', 'drewfossum')",0.0,0.0,10,0.0,0,-1,2,5,4,31,0.0,0.1,0
"('mikemaggi', 'garyhickerson')",0.43429448190325176,0.2,9,0.1,1,2,3,3,25,14,0.3333333333333333,0.3333333333333333,0
